pin,sub_district,district,state
792055,Vijoynagar Circle,CHANGLANG,ARUNACHAL PRADESH
792056,Bordumsa Circle,CHANGLANG,ARUNACHAL PRADESH
792101,Anini Circle,DIBANG VALLEY,ARUNACHAL PRADESH
792102,Wakro Circle,LOHIT,ARUNACHAL PRADESH
792103,Namsai Circle,CHANGLANG,ARUNACHAL PRADESH
792104,Hayuliang Circle,LOHIT,ARUNACHAL PRADESH
792105,Lekang Circle,LOHIT,ARUNACHAL PRADESH
792110,Roing Circle,DIBANG VALLEY,ARUNACHAL PRADESH
792111,Sunpura Circle,LOHIT,ARUNACHAL PRADESH
792120,Changlang Circle,CHANGLANG,ARUNACHAL PRADESH
792121,Jairampur Circle,CHANGLANG,ARUNACHAL PRADESH
792122,Miao Circle,CHANGLANG,ARUNACHAL PRADESH
792123,Nampong Circle,CHANGLANG,ARUNACHAL PRADESH
792129,Namsang Circle,TIRAP,ARUNACHAL PRADESH
792130,Khonsa Circle,TIRAP,ARUNACHAL PRADESH
792131,Longding Circle,TIRAP,ARUNACHAL PRADESH
793001,Mylliem,EAST KHASI HILLS,MEGHALAYA
793002,Mylliem,EAST KHASI HILLS,MEGHALAYA
793003,Mylliem,EAST KHASI HILLS,MEGHALAYA
793004,Mylliem,EAST KHASI HILLS,MEGHALAYA
793005,Mylliem,EAST KHASI HILLS,MEGHALAYA
793006,Mylliem,EAST KHASI HILLS,MEGHALAYA
793007,Mawryngkneng,EAST KHASI HILLS,MEGHALAYA
793008,Mylliem,EAST KHASI HILLS,MEGHALAYA
793009,Mylliem,EAST KHASI HILLS,MEGHALAYA
793010,Mylliem,EAST KHASI HILLS,MEGHALAYA
793011,Mylliem,EAST KHASI HILLS,MEGHALAYA
793012,Mawryngkneng,EAST KHASI HILLS,MEGHALAYA
793014,Mylliem,EAST KHASI HILLS,MEGHALAYA
793015,Mawkynrew,EAST KHASI HILLS,MEGHALAYA
793016,Mylliem,EAST KHASI HILLS,MEGHALAYA
793017,Mawkynrew,EAST KHASI HILLS,MEGHALAYA
793018,Mylliem,EAST KHASI HILLS,MEGHALAYA
793019,Mylliem,EAST KHASI HILLS,MEGHALAYA
793021,Mawryngkneng,EAST KHASI HILLS,MEGHALAYA
793022,Mylliem,EAST KHASI HILLS,MEGHALAYA
793101,Umling,RI BHOI,MEGHALAYA
793102,Umling,RI BHOI,MEGHALAYA
793103,Umsning,RI BHOI,MEGHALAYA
793104,Umsning,RI BHOI,MEGHALAYA
793105,Umsning,RI BHOI,MEGHALAYA
793106,Ranikor,WEST KHASI HILLS,MEGHALAYA
793107,Shella Bholaganj,EAST KHASI HILLS,MEGHALAYA
793108,Shella Bholaganj,EAST KHASI HILLS,MEGHALAYA
793109,Amlarem,JAINTIA HILLS,MEGHALAYA
793110,Pynursla,EAST KHASI HILLS,MEGHALAYA
793111,Shella Bholaganj,EAST KHASI HILLS,MEGHALAYA
793112,Shella Bholaganj,EAST KHASI HILLS,MEGHALAYA
793113,Mawsynram,EAST KHASI HILLS,MEGHALAYA
793114,Mawkyrwat,WEST KHASI HILLS,MEGHALAYA
793115,Mairang,WEST KHASI HILLS,MEGHALAYA
793119,Nongstoin,WEST KHASI HILLS,MEGHALAYA
793120,Mairang,WEST KHASI HILLS,MEGHALAYA
793121,Mawphlang,EAST KHASI HILLS,MEGHALAYA
793122,Umsning,RI BHOI,MEGHALAYA
793123,Umsning,RI BHOI,MEGHALAYA
793150,Laskein,JAINTIA HILLS,MEGHALAYA
793151,Thadlaskein,JAINTIA HILLS,MEGHALAYA
793160,Khliehriat,JAINTIA HILLS,MEGHALAYA
793200,Khliehriat,JAINTIA HILLS,MEGHALAYA
793210,Khliehriat,JAINTIA HILLS,MEGHALAYA
794001,Rongram,WEST GARO HILLS,MEGHALAYA
794002,Rongram,WEST GARO HILLS,MEGHALAYA
794005,Chokpot,SOUTH GARO HILLS,MEGHALAYA
794101,Rongram,WEST GARO HILLS,MEGHALAYA
794102,Baghmara,SOUTH GARO HILLS,MEGHALAYA
794103,Dalu,WEST GARO HILLS,MEGHALAYA
794104,Selsella,WEST GARO HILLS,MEGHALAYA
794105,Selsella,WEST GARO HILLS,MEGHALAYA
794106,Zikzak,WEST GARO HILLS,MEGHALAYA
794107,Baghmara,SOUTH GARO HILLS,MEGHALAYA
794108,Resubelpara,EAST GARO HILLS,MEGHALAYA
794109,Tikrikilla,WEST GARO HILLS,MEGHALAYA
794110,Dambo Rongjeng,EAST GARO HILLS,MEGHALAYA
794111,Samanda,EAST GARO HILLS,MEGHALAYA
794112,Resubelpara,EAST GARO HILLS,MEGHALAYA
794114,Rongara,SOUTH GARO HILLS,MEGHALAYA
794115,Betasing,WEST GARO HILLS,MEGHALAYA
795001,Lamphelpat Sub-Division,IMPHAL WEST,MANIPUR
795002,Lamshang Sub-Division,IMPHAL WEST,MANIPUR
795003,Wangoi Sub-Division,IMPHAL WEST,MANIPUR
795004,Lamphelpat Sub-Division,IMPHAL WEST,MANIPUR
795005,Porompat Sub-Division,IMPHAL EAST,MANIPUR
795007,Mao-Maram Sub-Division,SENAPATI,MANIPUR
795008,Porompat Sub-Division,IMPHAL EAST,MANIPUR
795009,Wangoi Sub-Division,IMPHAL WEST,MANIPUR
795010,Sawombung Sub-Division,IMPHAL EAST,MANIPUR
795015,Purul Sub-Division,SENAPATI,MANIPUR
795101,Chakpikarong Sub-Division,CHANDEL,MANIPUR
795102,Chakpikarong Sub-Division,CHANDEL,MANIPUR
795103,Kakching Sub-Div.,THOUBAL,MANIPUR
795104,Paomata Sub-Division,SENAPATI,MANIPUR
795106,Mao-Maram Sub-Division,SENAPATI,MANIPUR
795107,Saitu Gamphazol Sub-Division,SENAPATI,MANIPUR
795112,Sadar Hills West Sub-Division,SENAPATI,MANIPUR
795113,Patsoi Sub-Division,IMPHAL WEST,MANIPUR
795114,Sawombung Sub-Division,IMPHAL EAST,MANIPUR
795115,Tamenglong West Sub-Division,TAMENGLONG,MANIPUR
795116,Jiribam Sub-Division,IMPHAL EAST,MANIPUR
795117,Churachandpur Sub-Division,CHURACHANDPUR,MANIPUR
795118,Sadar Hills East Sub-Division,SENAPATI,MANIPUR
795122,Sadar Hills West Sub-Division,SENAPATI,MANIPUR
795124,Churachandpur North Sub-Div.,CHURACHANDPUR,MANIPUR
795125,Tamenglong North Sub-Division,TAMENGLONG,MANIPUR
795126,Bishnupur Sub-Division,BISHNUPUR,MANIPUR
795127,Chandel Sub-Div.,CHANDEL,MANIPUR
795128,Churachandpur Sub-Division,CHURACHANDPUR,MANIPUR
795129,Sadar Hills West Sub-Division,SENAPATI,MANIPUR
795130,Lilong Sub-Division,THOUBAL,MANIPUR
795131,Tengnoupal Sub-Division,CHANDEL,MANIPUR
795132,Wangoi Sub-Division,IMPHAL WEST,MANIPUR
795133,Churachandpur Sub-Division,CHURACHANDPUR,MANIPUR
795134,Nambol Sub-Division,BISHNUPUR,MANIPUR
795135,Machi Sub-Division,CHANDEL,MANIPUR
795136,Lamshang Sub-Division,IMPHAL WEST,MANIPUR
795138,Thoubal Sub-Division,THOUBAL,MANIPUR
795139,Singngat Sub-Division,CHURACHANDPUR,MANIPUR
795140,Patsoi Sub-Division,IMPHAL WEST,MANIPUR
795141,Tamenglong Sub-Division,TAMENGLONG,MANIPUR
795142,Ukhrul Central Sub-Division,UKHRUL,MANIPUR
795143,Thanlon Sub-Division,CHURACHANDPUR,MANIPUR
795144,Ukhrul Central Sub-Division,SENAPATI,MANIPUR
795145,Kamjong Chassad Sub-Div.,UKHRUL,MANIPUR
795146,Saitu Gamphazol Sub-Division,IMPHAL WEST,MANIPUR
795147,Nungba Sub-Division,TAMENGLONG,MANIPUR
795148,Thoubal Sub-Division,THOUBAL,MANIPUR
795149,Sadar Hills East Sub-Division,SENAPATI,MANIPUR
795150,Mao-Maram Sub-Division,SENAPATI,MANIPUR
795159,Tamenglong Sub-Division,TAMENGLONG,MANIPUR
796001,Tlangnuam (Part),AIZAWL,MIZORAM
796004,Tlangnuam (Part),AIZAWL,MIZORAM
796005,Tlangnuam (Part),AIZAWL,MIZORAM
796007,Tlangnuam (Part),AIZAWL,MIZORAM
796008,Tlangnuam (Part),AIZAWL,MIZORAM
796009,Tlangnuam (Part),AIZAWL,MIZORAM
796012,Tlangnuam (Part),AIZAWL,MIZORAM
796014,Tlangnuam (Part),AIZAWL,MIZORAM
796015,Tlangnuam (Part),KOLASIB,MIZORAM
796017,Darlawn,AIZAWL,MIZORAM
796070,North Thingdawl,KOLASIB,MIZORAM
796081,North Thingdawl,KOLASIB,MIZORAM
796082,North Thingdawl,KOLASIB,MIZORAM
796091,North Thingdawl,KOLASIB,MIZORAM
796101,North Thingdawl,KOLASIB,MIZORAM
796111,Darlawn,AIZAWL,MIZORAM
796161,Thingsulthliah (Part),SERCHHIP,MIZORAM
796181,Serchhip,SERCHHIP,MIZORAM
796186,Lunglei,LUNGLEI,MIZORAM
796190,Aibawk,AIZAWL,MIZORAM
796261,Phullen,AIZAWL,MIZORAM
796290,Ngopa,CHAMPHAI,MIZORAM
796310,Khawzawl,CHAMPHAI,MIZORAM
796320,Khawbung,CHAMPHAI,MIZORAM
796321,Khawbung,CHAMPHAI,MIZORAM
796370,East Lungdar (Part),SERCHHIP,MIZORAM
796410,Reiek,MAMMIT,MIZORAM
796421,Reiek,MAMMIT,MIZORAM
796431,West Phaileng,MAMMIT,MIZORAM
796441,Zawlnuam,MAMMIT,MIZORAM
796471,Zawlnuam,MAMMIT,MIZORAM
796501,Reiek,MAMMIT,MIZORAM
796571,Hnahthial,LUNGLEI,MIZORAM
796581,Hnahthial,LUNGLEI,MIZORAM
